"DAY_OF_MONTH","DAY_OF_WEEK","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST","DEP_TIME","DEP_DEL15","DEP_TIME_BLK","ARR_TIME","ARR_DEL15","CANCELLED","DIVERTED","DISTANCE",
1,3,"EV",20366,"EV","N15986","4141",12278,1227805,"ICT",12266,1226603,"IAH","1120",0.00,"1100-1159","1311",0.00,0.00,0.00,542.00,
1,3,"EV",20366,"EV","N604UX","4143",13487,1348702,"MSP",13930,1393007,"ORD","1257",0.00,"1300-1359","1429",0.00,0.00,0.00,334.00,
1,3,"EV",20366,"EV","N611UX","4146",12094,1209402,"HDN",13930,1393007,"ORD","1326",1.00,"1300-1359","1750",1.00,0.00,0.00,1009.00,
1,3,"EV",20366,"EV","N13903","4149",13930,1393007,"ORD",11042,1104205,"CLE","1239",0.00,"1200-1259","1455",0.00,0.00,0.00,315.00,
1,3,"EV",20366,"EV","N13988","4150",12217,1221702,"HSV",13930,1393007,"ORD","0804",0.00,"0800-0859","1045",1.00,0.00,0.00,510.00,
1,3,"EV",20366,"EV","N34110","4152",12266,1226603,"IAH",10693,1069302,"BNA","1156",0.00,"1200-1259","1339",0.00,0.00,0.00,657.00,
1,3,"EV",20366,"EV","N48901","4153",11977,1197705,"GRB",13930,1393007,"ORD","1152",0.00,"1200-1259","1255",0.00,0.00,0.00,174.00,
1,3,"EV",20366,"EV","N16976","4155",11986,1198603,"GRR",11618,1161802,"EWR","1819",0.00,"1800-1859","2007",0.00,0.00,0.00,605.00,
1,3,"EV",20366,"EV","N14568","4157",12266,1226603,"IAH",12951,1295106,"LFT","1820",0.00,"1800-1859","1913",0.00,0.00,0.00,201.00,
1,3,"EV",20366,"EV","N16559","4157",12278,1227805,"ICT",12266,1226603,"IAH","1506",0.00,"1500-1559","1700",0.00,0.00,0.00,542.00,
1,3,"EV",20366,"EV","N612UX","4159",13930,1393007,"ORD",13198,1319801,"MCI","1248",0.00,"1200-1259","1419",0.00,0.00,0.00,403.00,
1,3,"EV",20366,"EV","N13978","4162",11066,1106606,"CMH",11618,1161802,"EWR","1951",0.00,"2000-2059","2126",0.00,0.00,0.00,463.00,
1,3,"EV",20366,"EV","N15572","4165",15624,1562404,"VPS",12266,1226603,"IAH","1440",0.00,"1400-1459","1650",0.00,0.00,0.00,528.00,
1,3,"EV",20366,"EV","N14542","4166",11996,1199603,"GSP",11618,1161802,"EWR","1154",0.00,"1200-1259","1339",0.00,0.00,0.00,594.00,
1,3,"EV",20366,"EV","N12569","4168",12451,1245102,"JAX",12266,1226603,"IAH","0912",0.00,"0900-0959","1050",0.00,0.00,0.00,817.00,
1,3,"EV",20366,"EV","N607UX","4169",12266,1226603,"IAH",10140,1014005,"ABQ","1439",0.00,"1400-1459","1553",0.00,0.00,0.00,744.00,
1,3,"EV",20366,"EV","N609UX","4172",14683,1468305,"SAT",12266,1226603,"IAH","1411",0.00,"1400-1459","1507",0.00,0.00,0.00,191.00,
1,3,"EV",20366,"EV","N11184","4175",12266,1226603,"IAH",14814,1481402,"SHV","1206",0.00,"1200-1259","1306",0.00,0.00,0.00,192.00,
1,3,"EV",20366,"EV","N14573","4176",10693,1069302,"BNA",12266,1226603,"IAH","1608",0.00,"1600-1659","1850",0.00,0.00,0.00,657.00,
1,3,"EV",20366,"EV","N21537","4177",11278,1127805,"DCA",11042,1104205,"CLE","1548",0.00,"1500-1559","1702",0.00,0.00,0.00,310.00,
1,3,"EV",20366,"EV","N15912","4180",12206,1220605,"HRL",12266,1226603,"IAH","1844",0.00,"1800-1859","1952",0.00,0.00,0.00,295.00,
1,3,"EV",20366,"EV","N13538","4181",12266,1226603,"IAH",12278,1227805,"ICT","1941",0.00,"1900-1959","2124",0.00,0.00,0.00,542.00,
1,3,"EV",20366,"EV","N16987","4183",12266,1226603,"IAH",12951,1295106,"LFT","0958",0.00,"1000-1059","1054",0.00,0.00,0.00,201.00,
1,3,"EV",20366,"EV","N16541","4184",14524,1452401,"RIC",11618,1161802,"EWR","1006",0.00,"1000-1059","1123",0.00,0.00,0.00,277.00,
1,3,"EV",20366,"EV","N17185","4185",13930,1393007,"ORD",12945,1294503,"LEX","2112",0.00,"2100-2159","2327",0.00,0.00,0.00,323.00,
1,3,"EV",20366,"EV","N14904","4186",13930,1393007,"ORD",12339,1233904,"IND","1256",0.00,"1200-1259","1455",0.00,0.00,0.00,177.00,
1,3,"EV",20366,"EV","N14991","4187",12448,1244807,"JAN",12266,1226603,"IAH","0918",0.00,"0900-0959","1058",0.00,0.00,0.00,351.00,
1,3,"EV",20366,"EV","N12564","4188",13930,1393007,"ORD",13871,1387102,"OMA","2012",1.00,"1900-1959","2147",0.00,0.00,0.00,416.00,
1,3,"EV",20366,"EV","N17560","4189",14524,1452401,"RIC",13930,1393007,"ORD","1252",1.00,"1200-1259","1430",1.00,0.00,0.00,642.00,
1,3,"EV",20366,"EV","N15983","4190",12266,1226603,"IAH",11481,1148102,"ECP","1944",0.00,"1900-1959","2115",0.00,0.00,0.00,572.00,
1,3,"EV",20366,"EV","N15983","4192",12266,1226603,"IAH",13422,1342202,"MOB","0937",0.00,"0900-0959","1057",0.00,0.00,0.00,427.00,
1,3,"EV",20366,"EV","N14568","4193",12266,1226603,"IAH",13377,1337702,"MLU","1412",0.00,"1400-1459","1510",0.00,0.00,0.00,262.00,
1,3,"EV",20366,"EV","N604UX","4195",11042,1104205,"CLE",13930,1393007,"ORD","1909",0.00,"1900-1959","1951",0.00,0.00,0.00,315.00,
1,3,"EV",20366,"EV","N16561","4200",14193,1419306,"PNS",12266,1226603,"IAH","0907",0.00,"0900-0959","1055",0.00,0.00,0.00,489.00,
1,3,"EV",20366,"EV","N14558","4201",12266,1226603,"IAH",13198,1319801,"MCI","1206",0.00,"1200-1259","1403",0.00,0.00,0.00,643.00,
1,3,"EV",20366,"EV","N12135","4206",12339,1233904,"IND",11618,1161802,"EWR","1555",0.00,"1600-1659","1751",0.00,0.00,0.00,645.00,
1,3,"EV",20366,"EV","N14916","4207",13930,1393007,"ORD",12278,1227805,"ICT","1946",0.00,"1900-1959","2143",0.00,0.00,0.00,588.00,
1,3,"EV",20366,"EV","N14905","4212",12266,1226603,"IAH",12951,1295106,"LFT","1627",0.00,"1600-1659","1722",0.00,0.00,0.00,201.00,
1,3,"EV",20366,"EV","N14916","4213",14524,1452401,"RIC",13930,1393007,"ORD","1706",0.00,"1700-1759","1813",0.00,0.00,0.00,642.00,
1,3,"EV",20366,"EV","N16546","4214",11146,1114607,"CRW",13930,1393007,"ORD","0811",0.00,"0800-0859","0846",0.00,0.00,0.00,416.00,
1,3,"EV",20366,"EV","N11165","4215",11140,1114008,"CRP",12266,1226603,"IAH","1207",0.00,"1200-1259","1259",0.00,0.00,0.00,201.00,
1,3,"EV",20366,"EV","N16976","4216",11618,1161802,"EWR",11057,1105703,"CLT","2140",0.00,"2100-2159","2335",0.00,0.00,0.00,529.00,
1,3,"EV",20366,"EV","N15912","4217",10747,1074706,"BRO",12266,1226603,"IAH","1153",0.00,"1200-1259","1307",0.00,0.00,0.00,308.00,
1,3,"EV",20366,"EV","N17185","4219",14321,1432105,"PWM",13930,1393007,"ORD","1620",0.00,"1600-1659","1805",0.00,0.00,0.00,900.00,
1,3,"EV",20366,"EV","N15983","4220",12992,1299206,"LIT",12266,1226603,"IAH","1651",0.00,"1700-1759","1838",0.00,0.00,0.00,374.00,
1,3,"EV",20366,"EV","N14993","4221",10693,1069302,"BNA",12266,1226603,"IAH","1111",0.00,"1100-1159","1352",0.00,0.00,0.00,657.00,
1,3,"EV",20366,"EV","N13979","4223",10785,1078502,"BTV",13930,1393007,"ORD","1640",0.00,"1600-1659","1814",0.00,0.00,0.00,763.00,
1,3,"EV",20366,"EV","N604UX","4224",12266,1226603,"IAH",13487,1348702,"MSP","0932",0.00,"0900-0959","1217",0.00,0.00,0.00,1034.00,
1,3,"EV",20366,"EV","N16987","4227",11049,1104903,"CLL",12266,1226603,"IAH","1606",0.00,"1600-1659","1645",0.00,0.00,0.00,74.00,
1,3,"EV",20366,"EV","N13538","4230",12266,1226603,"IAH",13851,1385103,"OKC","1412",0.00,"1400-1459","1533",0.00,0.00,0.00,395.00,
1,3,"EV",20366,"EV","N602UX","4231",13930,1393007,"ORD",12451,1245102,"JAX","1532",1.00,"1400-1459","1841",1.00,0.00,0.00,864.00,
1,3,"EV",20366,"EV","N15574","4232",12896,1289607,"LBB",12266,1226603,"IAH","1842",1.00,"1700-1759","2017",1.00,0.00,0.00,458.00,
1,3,"EV",20366,"EV","N614UX","4237",12266,1226603,"IAH",12953,1295304,"LGA","1000",0.00,"1000-1059","1429",0.00,0.00,0.00,1416.00,
1,3,"EV",20366,"EV","N604UX","4237",13495,1349505,"MSY",12266,1226603,"IAH","0705",0.00,"0700-0759","0822",0.00,0.00,0.00,305.00,
1,3,"EV",20366,"EV","N29917","4238",11618,1161802,"EWR",13931,1393102,"ORF","1122",0.00,"1100-1159","1232",0.00,0.00,0.00,284.00,
1,3,"EV",20366,"EV","N606UX","4239",14683,1468305,"SAT",12266,1226603,"IAH","1603",0.00,"1600-1659","1649",0.00,0.00,0.00,191.00,
1,3,"EV",20366,"EV","N11551","4242",10781,1078105,"BTR",12266,1226603,"IAH","1550",0.00,"1600-1659","1712",0.00,0.00,0.00,253.00,
1,3,"EV",20366,"EV","N15572","4242",12266,1226603,"IAH",15016,1501606,"STL","1828",0.00,"1800-1859","2027",0.00,0.00,0.00,667.00,
1,3,"EV",20366,"EV","N612UX","4245",13198,1319801,"MCI",13930,1393007,"ORD","1515",0.00,"1500-1559","1649",0.00,0.00,0.00,403.00,
1,3,"EV",20366,"EV","N14993","4246",12266,1226603,"IAH",13061,1306106,"LRD","1418",0.00,"1400-1459","1543",0.00,0.00,0.00,301.00,
1,3,"EV",20366,"EV","N16541","4250",12266,1226603,"IAH",13422,1342202,"MOB","1937",0.00,"1900-1959","2047",0.00,0.00,0.00,427.00,
1,3,"EV",20366,"EV","N14180","4253",13930,1393007,"ORD",15412,1541205,"TYS","1746",0.00,"1700-1759","2016",0.00,0.00,0.00,475.00,
1,3,"EV",20366,"EV","N11551","4258",10279,1027903,"AMA",12266,1226603,"IAH","1149",0.00,"1100-1159","1324",0.00,0.00,0.00,517.00,
1,3,"EV",20366,"EV","N14562","4259",12266,1226603,"IAH",14814,1481402,"SHV","2132",0.00,"2100-2159","2223",0.00,0.00,0.00,192.00,
1,3,"EV",20366,"EV","N13988","4259",15016,1501606,"STL",12266,1226603,"IAH","1818",0.00,"1800-1859","2039",0.00,0.00,0.00,667.00,
1,3,"EV",20366,"EV","N13989","4261",15016,1501606,"STL",12266,1226603,"IAH","1518",1.00,"1400-1459","1749",1.00,0.00,0.00,667.00,
1,3,"EV",20366,"EV","N12135","4262",12266,1226603,"IAH",12339,1233904,"IND","1149",0.00,"1100-1159","1505",0.00,0.00,0.00,844.00,
1,3,"EV",20366,"EV","N19554","4264",12266,1226603,"IAH",12915,1291503,"LCH","1011",0.00,"1000-1059","1057",0.00,0.00,0.00,127.00,
1,3,"EV",20366,"EV","N15555","4265",11066,1106606,"CMH",11618,1161802,"EWR","1213",0.00,"1200-1259","1413",0.00,0.00,0.00,463.00,
1,3,"EV",20366,"EV","N15986","4267",12266,1226603,"IAH",10747,1074706,"BRO","1812",0.00,"1800-1859","1939",0.00,0.00,0.00,308.00,
1,3,"EV",20366,"EV","N607UX","4268",10140,1014005,"ABQ",12266,1226603,"IAH","1700",0.00,"1700-1759","2013",0.00,0.00,0.00,744.00,
1,3,"EV",20366,"EV","N27200","4270",15370,1537002,"TUL",12266,1226603,"IAH","1651",0.00,"1600-1659","1846",0.00,0.00,0.00,429.00,
1,3,"EV",20366,"EV","N16571","4273",13871,1387102,"OMA",13930,1393007,"ORD","0857",0.00,"0900-0959","1053",0.00,0.00,0.00,416.00,
1,3,"EV",20366,"EV","N13975","4274",11618,1161802,"EWR",13931,1393102,"ORF","2054",0.00,"2000-2059","2215",0.00,0.00,0.00,284.00,
1,3,"EV",20366,"EV","N29917","4277",13931,1393102,"ORF",11618,1161802,"EWR","1338",0.00,"1300-1359","1505",0.00,0.00,0.00,284.00,
1,3,"EV",20366,"EV","N12166","4279",11193,1119302,"CVG",12266,1226603,"IAH","2024",1.00,"1500-1559","2225",1.00,0.00,0.00,871.00,
1,3,"EV",20366,"EV","N13538","4280",12266,1226603,"IAH",11973,1197302,"GPT","0946",0.00,"0900-0959","1105",0.00,0.00,0.00,376.00,
1,3,"EV",20366,"EV","N612UX","4281",13930,1393007,"ORD",13931,1393102,"ORF","1801",0.00,"1800-1859","2109",0.00,0.00,0.00,717.00,
1,3,"EV",20366,"EV","N10575","4285",11618,1161802,"EWR",11433,1143302,"DTW","0553",0.00,"0600-0659","0752",0.00,0.00,0.00,488.00,
1,3,"EV",20366,"EV","N13538","4286",13061,1306106,"LRD",12266,1226603,"IAH","0718",0.00,"0700-0759","0825",0.00,0.00,0.00,301.00,
1,3,"EV",20366,"EV","N14558","4287",13198,1319801,"MCI",12266,1226603,"IAH","1450",0.00,"1500-1559","1708",0.00,0.00,0.00,643.00,
1,3,"EV",20366,"EV","N16561","4288",13244,1324402,"MEM",13930,1393007,"ORD","1417",0.00,"1400-1459","1600",0.00,0.00,0.00,491.00,
1,3,"EV",20366,"EV","N14188","4290",13502,1350202,"MTJ",12266,1226603,"IAH","1503",0.00,"1400-1459","1843",0.00,0.00,0.00,927.00,
1,3,"EV",20366,"EV","N16170","4291",15370,1537002,"TUL",12266,1226603,"IAH","1700",1.00,"1500-1559","1842",1.00,0.00,0.00,429.00,
1,3,"EV",20366,"EV","N608UX","4292",13930,1393007,"ORD",12953,1295304,"LGA","1557",0.00,"1600-1659","1907",0.00,0.00,0.00,733.00,
1,3,"EV",20366,"EV","N14542","4294",11618,1161802,"EWR",14685,1468502,"SAV","1412",0.00,"1400-1459","1651",0.00,0.00,0.00,708.00,
1,3,"EV",20366,"EV","N608UX","4295",12266,1226603,"IAH",11433,1143302,"DTW","0955",0.00,"0900-0959","1329",0.00,0.00,0.00,1075.00,
1,3,"EV",20366,"EV","N14542","4299",13930,1393007,"ORD",10693,1069302,"BNA","1950",0.00,"1900-1959","2128",0.00,0.00,0.00,409.00,
1,3,"EV",20366,"EV","N14905","4300",13256,1325602,"MFE",12266,1226603,"IAH","0928",0.00,"0900-0959","1038",0.00,0.00,0.00,316.00,
1,3,"EV",20366,"EV","N16976","4303",13930,1393007,"ORD",11986,1198603,"GRR","1531",0.00,"1500-1559","1728",0.00,0.00,0.00,137.00,
1,3,"EV",20366,"EV","N14905","4304",12951,1295106,"LFT",12266,1226603,"IAH","1854",0.00,"1900-1959","2008",0.00,0.00,0.00,201.00,
1,3,"EV",20366,"EV","N609UX","4305",12266,1226603,"IAH",14683,1468305,"SAT","1217",0.00,"1200-1259","1319",0.00,0.00,0.00,191.00,
1,3,"EV",20366,"EV","N12563","4310",15624,1562404,"VPS",12266,1226603,"IAH","0848",0.00,"0900-0959","1100",0.00,0.00,0.00,528.00,
1,3,"EV",20366,"EV","N11192","4313",11193,1119302,"CVG",12266,1226603,"IAH","1652",0.00,"1700-1759","1852",0.00,0.00,0.00,871.00,
1,3,"EV",20366,"EV","N14573","4314",11057,1105703,"CLT",11618,1161802,"EWR","0830",0.00,"0800-0859","1033",0.00,0.00,0.00,529.00,
1,3,"EV",20366,"EV","N613UX","4315",13487,1348702,"MSP",12266,1226603,"IAH","1027",0.00,"1000-1059","1330",0.00,0.00,0.00,1034.00,
1,3,"EV",20366,"EV","N14902","4316",12266,1226603,"IAH",12915,1291503,"LCH","2135",0.00,"2100-2159","2219",0.00,0.00,0.00,127.00,
1,3,"EV",20366,"EV","N19554","4317",12266,1226603,"IAH",12206,1220605,"HRL","1939",0.00,"1900-1959","2104",0.00,0.00,0.00,295.00,
1,3,"EV",20366,"EV","N615UX","4319",13930,1393007,"ORD",11278,1127805,"DCA","1354",0.00,"1400-1459","1634",0.00,0.00,0.00,612.00,
1,3,"EV",20366,"EV","N13995","4321",10185,1018502,"AEX",12266,1226603,"IAH","1201",0.00,"1200-1259","1311",0.00,0.00,0.00,190.00,
1,3,"EV",20366,"EV","N610UX","4323",13930,1393007,"ORD",10994,1099402,"CHS","1226",0.00,"1200-1259","1526",0.00,0.00,0.00,760.00,
1,3,"EV",20366,"EV","N17984","4324",10693,1069302,"BNA",11618,1161802,"EWR","0637",0.00,"0600-0659","0958",0.00,0.00,0.00,748.00,
1,3,"EV",20366,"EV","N611UX","4328",13930,1393007,"ORD",12217,1221702,"HSV","1822",0.00,"1800-1859","2008",0.00,0.00,0.00,510.00,
1,3,"EV",20366,"EV","N13992","4330",10747,1074706,"BRO",12266,1226603,"IAH","1652",0.00,"1700-1759","1804",0.00,0.00,0.00,308.00,
1,3,"WN",19393,"WN","N794SW","5198",10140,1014005,"ABQ",10423,1042302,"AUS","1200",1.00,"1100-1159","1432",0.00,0.00,0.00,619.00,
1,3,"WN",19393,"WN","N776WN","1493",10140,1014005,"ABQ",10821,1082106,"BWI","0852",1.00,"0800-0859","1358",1.00,0.00,0.00,1670.00,
1,3,"WN",19393,"WN","N444WN","4139",10140,1014005,"ABQ",11259,1125904,"DAL","1111",0.00,"1100-1159","1344",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N246LV","4514",10140,1014005,"ABQ",11259,1125904,"DAL","1354",0.00,"1300-1359","1626",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N8557Q","4881",10140,1014005,"ABQ",11259,1125904,"DAL","0721",0.00,"0700-0759","0959",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N719SW","5685",10140,1014005,"ABQ",11259,1125904,"DAL","1845",0.00,"1800-1859","2127",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N934WN","5767",10140,1014005,"ABQ",11259,1125904,"DAL","2027",0.00,"2000-2059","2304",0.00,0.00,0.00,580.00,
1,3,"WN",19393,"WN","N555LV","3658",10140,1014005,"ABQ",11292,1129202,"DEN","0750",0.00,"0700-0759","0919",0.00,0.00,0.00,349.00,
1,3,"WN",19393,"WN","N733SA","5835",10140,1014005,"ABQ",11292,1129202,"DEN","1715",0.00,"1700-1759","1819",0.00,0.00,0.00,349.00,
1,3,"WN",19393,"WN","N934WN","5859",10140,1014005,"ABQ",11292,1129202,"DEN","1339",0.00,"1300-1359","1449",0.00,0.00,0.00,349.00,
1,3,"WN",19393,"WN","N929WN","1495",10140,1014005,"ABQ",12191,1219102,"HOU","1553",0.00,"1500-1559","1849",0.00,0.00,0.00,759.00,
1,3,"WN",19393,"WN","N551WN","4761",10140,1014005,"ABQ",12191,1219102,"HOU","0528",0.00,"0001-0559","0830",0.00,0.00,0.00,759.00,
1,3,"WN",19393,"WN","N908WN","4872",10140,1014005,"ABQ",12191,1219102,"HOU","1310",1.00,"1100-1159","1556",1.00,0.00,0.00,759.00,
1,3,"WN",19393,"WN","N456WN","2029",10140,1014005,"ABQ",12889,1288903,"LAS","1955",0.00,"1900-1959","2025",0.00,0.00,0.00,486.00,
1,3,"WN",19393,"WN","N930WN","3559",10140,1014005,"ABQ",12889,1288903,"LAS","0729",0.00,"0700-0759","0758",0.00,0.00,0.00,486.00,
1,3,"WN",19393,"WN","N732SW","5099",10140,1014005,"ABQ",12889,1288903,"LAS","1558",0.00,"1500-1559","1628",0.00,0.00,0.00,486.00,
1,3,"WN",19393,"WN","N716SW","6260",10140,1014005,"ABQ",12889,1288903,"LAS","1017",0.00,"1000-1059","1041",0.00,0.00,0.00,486.00,
1,3,"WN",19393,"WN","N276WN","611",10140,1014005,"ABQ",12892,1289208,"LAX","1842",1.00,"1800-1859","1941",1.00,0.00,0.00,677.00,
1,3,"WN",19393,"WN","N8569Z","4958",10140,1014005,"ABQ",12892,1289208,"LAX","0701",0.00,"0700-0759","0753",0.00,0.00,0.00,677.00,
1,3,"WN",19393,"WN","N224WN","1569",10140,1014005,"ABQ",13198,1319801,"MCI","1053",0.00,"1000-1059","1335",0.00,0.00,0.00,718.00,
1,3,"WN",19393,"WN","N953WN","5812",10140,1014005,"ABQ",13232,1323202,"MDW","1505",0.00,"1500-1559","1828",0.00,0.00,0.00,1121.00,
1,3,"WN",19393,"WN","N920WN","6091",10140,1014005,"ABQ",13232,1323202,"MDW","0911",0.00,"0900-0959","1251",0.00,0.00,0.00,1121.00,
1,3,"WN",19393,"WN","N445WN","3935",10140,1014005,"ABQ",13796,1379608,"OAK","0800",1.00,"0600-0659","0919",1.00,0.00,0.00,889.00,
1,3,"WN",19393,"WN","N7708E","4080",10140,1014005,"ABQ",13796,1379608,"OAK","1843",0.00,"1800-1859","2016",0.00,0.00,0.00,889.00,
1,3,"WN",19393,"WN","N272WN","6322",10140,1014005,"ABQ",13796,1379608,"OAK","1017",0.00,"1000-1059","1140",0.00,0.00,0.00,889.00,
1,3,"WN",19393,"WN","N737JW","948",10140,1014005,"ABQ",14107,1410702,"PHX","1756",0.00,"1700-1759","1907",0.00,0.00,0.00,328.00,
1,3,"WN",19393,"WN","N964WN","4735",10140,1014005,"ABQ",14107,1410702,"PHX","1036",1.00,"1000-1059","1145",0.00,0.00,0.00,328.00,
1,3,"WN",19393,"WN","N225WN","4860",10140,1014005,"ABQ",14107,1410702,"PHX","2037",0.00,"2000-2059","2148",0.00,0.00,0.00,328.00,
1,3,"WN",19393,"WN","N716SW","5164",10140,1014005,"ABQ",14107,1410702,"PHX","1437",0.00,"1400-1459","1549",0.00,0.00,0.00,328.00,
1,3,"WN",19393,"WN","N470WN","6620",10140,1014005,"ABQ",14107,1410702,"PHX","0758",0.00,"0800-0859","0925",0.00,0.00,0.00,328.00,
1,3,"WN",19393,"WN","N269WN","6717",10140,1014005,"ABQ",14679,1467903,"SAN","1337",0.00,"1300-1359","1418",0.00,0.00,0.00,628.00,
1,3,"WN",19393,"WN","N938WN","2114",10140,1014005,"ABQ",14831,1483106,"SJC","1235",0.00,"1200-1259","1355",0.00,0.00,0.00,870.00,
1,3,"WN",19393,"WN","N459WN","3241",10257,1025702,"ALB",10821,1082106,"BWI","1444",0.00,"1400-1459","1557",0.00,0.00,0.00,289.00,
1,3,"WN",19393,"WN","N8510E","6116",10257,1025702,"ALB",10821,1082106,"BWI","1010",0.00,"1000-1059","1118",0.00,0.00,0.00,289.00,
1,3,"WN",19393,"WN","N472WN","6494",10257,1025702,"ALB",10821,1082106,"BWI","1733",0.00,"1700-1759","1838",0.00,0.00,0.00,289.00,
1,3,"WN",19393,"WN","N238WN","6569",10257,1025702,"ALB",10821,1082106,"BWI","0550",0.00,"0001-0559","0704",0.00,0.00,0.00,289.00,
1,3,"WN",19393,"WN","N709SW","3338",10257,1025702,"ALB",13204,1320402,"MCO","1814",0.00,"1800-1859","2107",0.00,0.00,0.00,1073.00,
1,3,"WN",19393,"WN","N738CB","4156",10257,1025702,"ALB",13204,1320402,"MCO","0650",0.00,"0600-0659","0939",0.00,0.00,0.00,1073.00,
1,3,"WN",19393,"WN","N8610A","3289",10257,1025702,"ALB",13232,1323202,"MDW","0620",0.00,"0600-0659","0725",0.00,0.00,0.00,717.00,
1,3,"WN",19393,"WN","N422WN","3956",10257,1025702,"ALB",13232,1323202,"MDW","1255",1.00,"1200-1259","1356",0.00,0.00,0.00,717.00,
1,3,"WN",19393,"WN","N921WN","4783",10257,1025702,"ALB",13232,1323202,"MDW","1600",0.00,"1600-1659","1711",0.00,0.00,0.00,717.00,
1,3,"WN",19393,"WN","N8609A","1311",10257,1025702,"ALB",15304,1530402,"TPA","1327",1.00,"1200-1259","1631",1.00,0.00,0.00,1130.00,
1,3,"WN",19393,"WN","N765SW","1911",10279,1027903,"AMA",11259,1125904,"DAL","1632",0.00,"1600-1659","1736",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N779SW","3402",10279,1027903,"AMA",11259,1125904,"DAL","1853",0.00,"1900-1959","2003",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N291WN","6358",10279,1027903,"AMA",11259,1125904,"DAL","0622",0.00,"0600-0659","0726",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N269WN","6717",10279,1027903,"AMA",11259,1125904,"DAL","1000",0.00,"1000-1059","1103",0.00,0.00,0.00,323.00,
1,3,"WN",19393,"WN","N7721E","5246",10279,1027903,"AMA",12889,1288903,"LAS","1737",0.00,"1700-1759","1739",0.00,0.00,0.00,758.00,
1,3,"WN",19393,"WN","N8522P","845",10397,1039707,"ATL",10423,1042302,"AUS","1354",0.00,"1300-1359","1521",0.00,0.00,0.00,813.00,
1,3,"WN",19393,"WN","N8517F","2923",10397,1039707,"ATL",10423,1042302,"AUS","0651",0.00,"0600-0659","0834",0.00,0.00,0.00,813.00,
1,3,"WN",19393,"WN","N8625A","4306",10397,1039707,"ATL",10423,1042302,"AUS","1953",0.00,"1900-1959","2121",0.00,0.00,0.00,813.00,
1,3,"WN",19393,"WN","N8692F","1136",10397,1039707,"ATL",10693,1069302,"BNA","0622",0.00,"0600-0659","0619",0.00,0.00,0.00,214.00,
1,3,"WN",19393,"WN","N414WN","3250",10397,1039707,"ATL",10693,1069302,"BNA","1454",0.00,"1400-1459","1454",0.00,0.00,0.00,214.00,
1,3,"WN",19393,"WN","N958WN","5125",10397,1039707,"ATL",10693,1069302,"BNA","2146",0.00,"2100-2159","2149",0.00,0.00,0.00,214.00,
1,3,"WN",19393,"WN","N952WN","5942",10397,1039707,"ATL",10693,1069302,"BNA","1055",0.00,"1000-1059","1055",0.00,0.00,0.00,214.00,
1,3,"WN",19393,"WN","N294WN","6694",10397,1039707,"ATL",10721,1072102,"BOS","0935",0.00,"0900-0959","1142",0.00,0.00,0.00,946.00,
1,3,"WN",19393,"WN","N8627B","759",10397,1039707,"ATL",10821,1082106,"BWI","0710",0.00,"0700-0759","0837",0.00,0.00,0.00,577.00,
1,3,"WN",19393,"WN","N7717D","1657",10397,1039707,"ATL",10821,1082106,"BWI","2222",0.00,"2200-2259","2357",0.00,0.00,0.00,577.00,
1,3,"WN",19393,"WN","N946WN","4196",10397,1039707,"ATL",10821,1082106,"BWI","1930",0.00,"1900-1959","2113",0.00,0.00,0.00,577.00,
1,3,"WN",19393,"WN","N747SA","5277",10397,1039707,"ATL",10821,1082106,"BWI","0910",0.00,"0900-0959","1043",0.00,0.00,0.00,577.00,
1,3,"WN",19393,"WN","N7888A","5495",10397,1039707,"ATL",10821,1082106,"BWI","1745",0.00,"1700-1759","1921",0.00,0.00,0.00,577.00,
1,3,"WN",19393,"WN","N933WN","6742",10397,1039707,"ATL",10821,1082106,"BWI","1320",0.00,"1300-1359","1451",0.00,0.00,0.00,577.00,
1,3,"WN",19393,"WN","N7823A","6",10397,1039707,"ATL",11042,1104205,"CLE","1729",0.00,"1700-1759","1900",0.00,0.00,0.00,554.00,
1,3,"WN",19393,"WN","N442WN","4346",10397,1039707,"ATL",11042,1104205,"CLE","0831",0.00,"0800-0859","1008",0.00,0.00,0.00,554.00,
1,3,"WN",19393,"WN","N237WN","1813",10397,1039707,"ATL",11066,1106606,"CMH","2329",1.00,"2100-2159","0045",1.00,0.00,0.00,447.00,
1,3,"WN",19393,"WN","N424WN","4545",10397,1039707,"ATL",11066,1106606,"CMH","0831",0.00,"0800-0859","0954",0.00,0.00,0.00,447.00,
1,3,"WN",19393,"WN","N956WN","4652",10397,1039707,"ATL",11066,1106606,"CMH","1606",0.00,"1500-1559","1726",0.00,0.00,0.00,447.00,
